"rgn_id","product","year","tonnes_rel"
1,"fish_oil",1976,0.636691
1,"fish_oil",1977,0.646139
1,"fish_oil",1978,0.620176
1,"fish_oil",1979,0.672522
1,"fish_oil",1980,0.784267
1,"fish_oil",1981,0.746583
1,"fish_oil",1982,0.732948
1,"fish_oil",1983,0.659121
1,"fish_oil",1984,0.55312
1,"fish_oil",1985,0.561151
1,"fish_oil",1986,0.565027
1,"fish_oil",1987,0.632177
1,"fish_oil",1988,0.750972
1,"fish_oil",1989,0.886766
1,"fish_oil",1990,0.944716
1,"fish_oil",1991,1
1,"fish_oil",1992,1
1,"fish_oil",1993,1
1,"fish_oil",1994,1
1,"fish_oil",1995,1
1,"fish_oil",1996,1
1,"fish_oil",1997,1
1,"fish_oil",1998,1
1,"fish_oil",1999,1
1,"fish_oil",2000,1
1,"fish_oil",2001,1
1,"fish_oil",2002,1
1,"fish_oil",2003,0.986976
1,"fish_oil",2004,0.791505
1,"fish_oil",2005,0.628207
1,"fish_oil",2006,0.413777
1,"fish_oil",2007,0.331125
1,"fish_oil",2008,0.359096
1,"fish_oil",2009,0.408641
1,"fish_oil",2010,0.434028
1,"fish_oil",2011,0.432036
1,"ornamentals",1976,0.216685
1,"ornamentals",1977,0.200433
1,"ornamentals",1978,0.222102
1,"ornamentals",1979,0.314193
1,"ornamentals",1980,0.335861
1,"ornamentals",1981,0.471289
1,"ornamentals",1982,0.671723
1,"ornamentals",1983,0.807151
1,"ornamentals",1984,1
1,"ornamentals",1985,1
1,"ornamentals",1986,0.95883
1,"ornamentals",1987,0.817985
1,"ornamentals",1988,0.633803
1,"ornamentals",1989,0.482124
1,"ornamentals",1990,0.417118
1,"ornamentals",1991,0.362947
1,"ornamentals",1992,0.341278
1,"ornamentals",1993,0.249187
1,"ornamentals",1994,0.167931
1,"ornamentals",1995,0.0866739
1,"ornamentals",1996,0
1,"ornamentals",1997,0
1,"ornamentals",1998,0.0108342
1,"ornamentals",1999,0.0108342
1,"ornamentals",2000,1
1,"ornamentals",2001,1
1,"ornamentals",2002,1
1,"ornamentals",2003,1
