"rgn_id","habitat","health"
1,"seagrass",1
1,"saltmarsh",0.5
1,"soft_bottom",1
1,"seaice_edge",1
1,"seaice_shoreline",1
2,"seagrass",1
2,"saltmarsh",0.5
2,"soft_bottom",1
2,"seaice_edge",1
2,"seaice_shoreline",1
3,"seagrass",1
3,"saltmarsh",0.5
3,"soft_bottom",1
3,"seaice_edge",1
3,"seaice_shoreline",1
4,"seagrass",1
4,"saltmarsh",0.5
4,"soft_bottom",1
4,"seaice_edge",1
4,"seaice_shoreline",1
5,"seagrass",1
5,"saltmarsh",0.5
5,"soft_bottom",1
5,"seaice_edge",1
5,"seaice_shoreline",1
6,"soft_bottom",1
6,"seaice_edge",1
6,"seaice_shoreline",1
7,"soft_bottom",1
7,"seaice_edge",1
7,"seaice_shoreline",1
8,"soft_bottom",1
8,"seaice_edge",1
8,"seaice_shoreline",1
9,"soft_bottom",1
9,"seaice_edge",1
9,"seaice_shoreline",1
10,NA,NA
11,"soft_bottom",0.903657
11,"seagrass",1
11,"seaice_edge",0.915096
11,"seaice_shoreline",1
12,"soft_bottom",0.903657
12,"seagrass",1
12,"seaice_edge",0.915096
12,"seaice_shoreline",1
13,"soft_bottom",0.903657
13,"seagrass",1
13,"seaice_edge",0.915096
13,"seaice_shoreline",1
14,"soft_bottom",0.903657
14,"seagrass",1
14,"seaice_edge",0.915096
14,"seaice_shoreline",1
15,"saltmarsh",1
15,"soft_bottom",0.946561
15,"seaice_edge",0.729338
15,"seaice_shoreline",0.948268
16,"saltmarsh",1
16,"soft_bottom",0.946561
16,"seaice_edge",0.729338
16,"seaice_shoreline",0.948268
17,"soft_bottom",1
17,"seagrass",1
17,"saltmarsh",0.5
17,"seaice_edge",0.0915825
18,"soft_bottom",0.994257
18,"seagrass",1
18,"seaice_edge",1
18,"seaice_shoreline",0.916027
19,"soft_bottom",0.994257
19,"seagrass",1
19,"seaice_edge",1
19,"seaice_shoreline",0.916027
20,"soft_bottom",1
20,"seaice_edge",0.708333
20,"seaice_shoreline",0.724505
21,"soft_bottom",1
21,"saltmarsh",0.5
21,"seaice_edge",0.918919
21,"seaice_shoreline",1
22,"soft_bottom",1
22,"saltmarsh",0.5
22,"seaice_edge",0.918919
22,"seaice_shoreline",1
23,"soft_bottom",1
23,"saltmarsh",1
23,"seaice_edge",1
23,"seaice_shoreline",1
24,"soft_bottom",1
24,"saltmarsh",1
24,"seaice_edge",1
24,"seaice_shoreline",1
25,"soft_bottom",1
25,"saltmarsh",1
25,"seaice_edge",1
25,"seaice_shoreline",1
