"rgn_id","product","year","usd_rel"
1,"fish_oil",1976,0.0987438
1,"fish_oil",1977,0.103245
1,"fish_oil",1978,0.1093
1,"fish_oil",1979,0.115336
1,"fish_oil",1980,0.126215
1,"fish_oil",1981,0.121896
1,"fish_oil",1982,0.110471
1,"fish_oil",1983,0.094828
1,"fish_oil",1984,0.0753093
1,"fish_oil",1985,0.0639049
1,"fish_oil",1986,0.0718981
1,"fish_oil",1987,0.0810216
1,"fish_oil",1988,0.100096
1,"fish_oil",1989,0.134168
1,"fish_oil",1990,0.150578
1,"fish_oil",1991,0.190827
1,"fish_oil",1992,0.246516
1,"fish_oil",1993,0.298088
1,"fish_oil",1994,0.363426
1,"fish_oil",1995,0.4632
1,"fish_oil",1996,0.58778
1,"fish_oil",1997,0.726732
1,"fish_oil",1998,0.792453
1,"fish_oil",1999,0.78113
1,"fish_oil",2000,0.735734
1,"fish_oil",2001,0.695647
1,"fish_oil",2002,0.826566
1,"fish_oil",2003,0.949228
1,"fish_oil",2004,1
1,"fish_oil",2005,1
1,"fish_oil",2006,1
1,"fish_oil",2007,1
1,"fish_oil",2008,1
1,"fish_oil",2009,1
1,"fish_oil",2010,1
1,"fish_oil",2011,1
1,"ornamentals",1976,0.188818
1,"ornamentals",1977,0.201272
1,"ornamentals",1978,0.263943
1,"ornamentals",1979,0.365181
1,"ornamentals",1980,0.436892
1,"ornamentals",1981,0.587544
1,"ornamentals",1982,0.80147
1,"ornamentals",1983,0.961764
1,"ornamentals",1984,1
1,"ornamentals",1985,1
1,"ornamentals",1986,1
1,"ornamentals",1987,1
1,"ornamentals",1988,1
1,"ornamentals",1989,1
1,"ornamentals",1990,1
1,"ornamentals",1991,1
1,"ornamentals",1992,1
1,"ornamentals",1993,1
1,"ornamentals",1994,0.687577
1,"ornamentals",1995,0.42725
1,"ornamentals",1996,0.00421827
1,"ornamentals",1997,0.00421827
1,"ornamentals",1998,0.0144626
1,"ornamentals",1999,0.0162705
1,"ornamentals",2000,0.389286
1,"ornamentals",2001,0.474856
1,"ornamentals",2002,0.464009
1,"ornamentals",2003,0.461599
1,"ornamentals",2004,0.0921992
1,"ornamentals",2005,0.0723131
1,"ornamentals",2006,0.0831601
1,"ornamentals",2007,0.0897888
1,"ornamentals",2008,0.125945
1,"ornamentals",2009,0.0783392
1,"ornamentals",2010,0.0899897
1,"ornamentals",2011,0.121727
1,"seaweeds",1994,0.450023
1,"seaweeds",1995,0.42961
1,"seaweeds",1996,0.451581
1,"seaweeds",1997,0.778347
1,"seaweeds",1998,1
1,"seaweeds",1999,1
1,"seaweeds",2000,1
1,"seaweeds",2001,1
1,"seaweeds",2002,0.870439
1,"seaweeds",2003,0.345464
1,"seaweeds",2004,0.294977
1,"seaweeds",2005,0.311806
1,"seaweeds",2006,0.360891
1,"seaweeds",2007,0.438492
1,"seaweeds",2008,0.683917
1,"seaweeds",2009,0.864362
1,"seaweeds",2010,1
1,"seaweeds",2011,1
1,"shells",1995,0.0452186
1,"shells",1996,0.0369971
1,"shells",1997,0.0955758
1,"shells",1998,0.138739
1,"shells",1999,0.274395
1,"shells",2000,0.598119
1,"shells",2001,0.88793
1,"shells",2002,0.918761
1,"shells",2003,1
1,"shells",2004,0.897179
1,"shells",2005,0.897179
1,"shells",2006,1
1,"shells",2007,1
1,"shells",2008,1
1,"shells",2009,1
1,"shells",2010,0.735831
1,"shells",2011,0.363805
1,"sponges",1994,0.302198
1,"sponges",1995,0.326236
1,"sponges",1996,0.233516
1,"sponges",1997,0.315934
1,"sponges",1998,0.257555
1,"sponges",1999,0.223214
1,"sponges",2000,0.206044
1,"sponges",2001,0.140797
1,"sponges",2002,0.133929
1,"sponges",2003,0.116758
1,"sponges",2004,0.164835
1,"sponges",2005,0.154533
1,"sponges",2006,0.216346
1,"sponges",2007,0.504808
1,"sponges",2008,0.910027
1,"sponges",2009,1
1,"sponges",2010,1
1,"sponges",2011,1
2,"fish_oil",1976,0.0987438
2,"fish_oil",1977,0.103245
2,"fish_oil",1978,0.1093
2,"fish_oil",1979,0.115336
2,"fish_oil",1980,0.126215
2,"fish_oil",1981,0.121896
2,"fish_oil",1982,0.110471
2,"fish_oil",1983,0.094828
2,"fish_oil",1984,0.0753093
2,"fish_oil",1985,0.0639049
2,"fish_oil",1986,0.0718981
2,"fish_oil",1987,0.0810216
2,"fish_oil",1988,0.100096
2,"fish_oil",1989,0.134168
2,"fish_oil",1990,0.150578
2,"fish_oil",1991,0.190827
2,"fish_oil",1992,0.246516
2,"fish_oil",1993,0.298088
2,"fish_oil",1994,0.363426
2,"fish_oil",1995,0.4632
2,"fish_oil",1996,0.58778
2,"fish_oil",1997,0.726732
2,"fish_oil",1998,0.792453
2,"fish_oil",1999,0.78113
2,"fish_oil",2000,0.735734
2,"fish_oil",2001,0.695647
2,"fish_oil",2002,0.826566
2,"fish_oil",2003,0.949228
2,"fish_oil",2004,1
2,"fish_oil",2005,1
2,"fish_oil",2006,1
2,"fish_oil",2007,1
2,"fish_oil",2008,1
2,"fish_oil",2009,1
2,"fish_oil",2010,1
2,"fish_oil",2011,1
2,"ornamentals",1976,0.188818
2,"ornamentals",1977,0.201272
2,"ornamentals",1978,0.263943
2,"ornamentals",1979,0.365181
2,"ornamentals",1980,0.436892
2,"ornamentals",1981,0.587544
2,"ornamentals",1982,0.80147
2,"ornamentals",1983,0.961764
2,"ornamentals",1984,1
2,"ornamentals",1985,1
2,"ornamentals",1986,1
2,"ornamentals",1987,1
2,"ornamentals",1988,1
2,"ornamentals",1989,1
2,"ornamentals",1990,1
2,"ornamentals",1991,1
2,"ornamentals",1992,1
2,"ornamentals",1993,1
2,"ornamentals",1994,0.687577
2,"ornamentals",1995,0.42725
2,"ornamentals",1996,0.00421827
2,"ornamentals",1997,0.00421827
2,"ornamentals",1998,0.0144626
2,"ornamentals",1999,0.0162705
2,"ornamentals",2000,0.389286
2,"ornamentals",2001,0.474856
2,"ornamentals",2002,0.464009
2,"ornamentals",2003,0.461599
2,"ornamentals",2004,0.0921992
2,"ornamentals",2005,0.0723131
2,"ornamentals",2006,0.0831601
2,"ornamentals",2007,0.0897888
2,"ornamentals",2008,0.125945
2,"ornamentals",2009,0.0783392
2,"ornamentals",2010,0.0899897
