"rgn_id","year","area_km2"
1,2005,NA
1,2006,NA
1,2007,NA
1,2008,NA
1,2009,NA
1,2010,NA
1,2011,NA
1,2012,NA
1,2013,NA
1,2014,NA
1,2015,NA
2,2005,NA
2,2006,NA
2,2007,NA
2,2008,NA
2,2009,NA
2,2010,NA
2,2011,NA
2,2012,NA
2,2013,NA
2,2014,NA
2,2015,NA
3,2005,NA
3,2006,NA
3,2007,NA
3,2008,NA
3,2009,NA
3,2010,NA
3,2011,NA
3,2012,NA
3,2013,NA
3,2014,NA
3,2015,NA
4,2005,NA
4,2006,NA
4,2007,NA
4,2008,NA
4,2009,NA
4,2010,NA
4,2011,NA
4,2012,NA
4,2013,NA
4,2014,NA
4,2015,NA
5,2005,NA
5,2006,NA
5,2007,NA
5,2008,NA
5,2009,NA
5,2010,NA
5,2011,NA
5,2012,NA
5,2013,NA
5,2014,NA
5,2015,NA
6,2005,NA
6,2006,NA
6,2007,NA
6,2008,NA
6,2009,NA
6,2010,NA
6,2011,NA
6,2012,NA
6,2013,NA
6,2014,NA
6,2015,NA
7,2005,NA
7,2006,NA
7,2007,NA
7,2008,NA
7,2009,NA
7,2010,NA
7,2011,NA
7,2012,NA
7,2013,NA
7,2014,NA
7,2015,NA
8,2005,NA
8,2006,NA
8,2007,NA
8,2008,NA
8,2009,NA
8,2010,NA
8,2011,NA
8,2012,NA
8,2013,NA
8,2014,NA
8,2015,NA
9,2005,NA
9,2006,NA
9,2007,NA
9,2008,NA
9,2009,NA
9,2010,NA
9,2011,NA
9,2012,NA
9,2013,NA
9,2014,NA
9,2015,NA
10,NA,NA
11,2005,NA
11,2006,NA
11,2007,NA
11,2008,NA
11,2009,NA
11,2010,NA
11,2011,NA
11,2012,NA
11,2013,NA
11,2014,NA
11,2015,NA
12,2005,NA
12,2006,NA
12,2007,NA
12,2008,NA
12,2009,NA
12,2010,NA
12,2011,NA
12,2012,NA
12,2013,NA
12,2014,NA
12,2015,NA
13,2005,NA
13,2006,NA
13,2007,NA
13,2008,NA
13,2009,NA
13,2010,NA
13,2011,NA
13,2012,NA
13,2013,NA
13,2014,NA
13,2015,NA
14,2005,NA
14,2006,NA
14,2007,NA
14,2008,NA
14,2009,NA
14,2010,NA
14,2011,NA
14,2012,NA
14,2013,NA
14,2014,NA
14,2015,NA
15,2005,NA
15,2006,NA
15,2007,NA
15,2008,NA
15,2009,NA
15,2010,NA
15,2011,NA
15,2012,NA
15,2013,NA
15,2014,NA
15,2015,NA
16,2005,NA
16,2006,NA
16,2007,NA
16,2008,NA
16,2009,NA
16,2010,NA
16,2011,NA
16,2012,NA
16,2013,NA
16,2014,NA
16,2015,NA
17,2005,NA
17,2006,NA
17,2007,NA
17,2008,NA
17,2009,NA
17,2010,NA
17,2011,NA
17,2012,NA
17,2013,NA
17,2014,NA
17,2015,NA
18,2005,NA
18,2006,NA
18,2007,NA
18,2008,NA
18,2009,NA
18,2010,NA
18,2011,NA
18,2012,NA
18,2013,NA
18,2014,NA
18,2015,NA
19,2005,NA
19,2006,NA
19,2007,NA
19,2008,NA
19,2009,NA
19,2010,NA
19,2011,NA
19,2012,NA
19,2013,NA
19,2014,NA
19,2015,NA
20,2005,NA
20,2006,NA
20,2007,NA
20,2008,NA
20,2009,NA
20,2010,NA
20,2011,NA
20,2012,NA
20,2013,NA
20,2014,NA
20,2015,NA
21,2005,NA
21,2006,NA
21,2007,NA
21,2008,NA
21,2009,NA
21,2010,NA
21,2011,NA
21,2012,NA
21,2013,NA
21,2014,NA
21,2015,NA
22,2005,NA
22,2006,NA
22,2007,NA
22,2008,NA
22,2009,NA
22,2010,NA
22,2011,NA
22,2012,NA
22,2013,NA
22,2014,NA
22,2015,NA
23,2005,NA
23,2006,NA
23,2007,NA
23,2008,NA
23,2009,NA
23,2010,NA
23,2011,NA
23,2012,NA
23,2013,NA
23,2014,NA
23,2015,NA
24,2005,NA
24,2006,NA
24,2007,NA
24,2008,NA
24,2009,NA
24,2010,NA
24,2011,NA
24,2012,NA
24,2013,NA
24,2014,NA
24,2015,NA
25,2005,NA
25,2006,NA
25,2007,NA
25,2008,NA
25,2009,NA
25,2010,NA
25,2011,NA
25,2012,NA
25,2013,NA
25,2014,NA
25,2015,NA
